[NPM1]_WT_median,[NPM1]_Halo_median,[NPM1]_FAST_median,Gamma1,Gamma2,GVR_median,GVR_std
0.6,0.25,0.15,4.0,0.5,6.937,1.973
0.6,0.25,0.15,4.0,1.0,7.708,2.192
0.6,0.25,0.15,4.0,2.0,9.249,2.631
0.6,0.3,0.1,0.25,0.125,0.393,0.169
0.6,0.3,0.1,0.5,0.125,0.655,0.282
0.6,0.3,0.1,1.0,0.125,1.179,0.507
0.6,0.3,0.1,1.0,0.5,1.572,0.676
0.6,0.3,0.1,2.0,0.125,2.227,0.958
0.6,0.3,0.1,2.0,0.5,2.62,1.127
0.6,0.3,0.1,2.0,1.0,3.144,1.353
0.6,0.3,0.1,4.0,0.125,4.323,1.86
0.6,0.3,0.1,4.0,0.5,4.716,2.029
0.6,0.3,0.1,4.0,1.0,5.24,2.255
0.6,0.3,0.1,4.0,2.0,6.288,2.706
0.6,0.35,0.05,0.25,0.125,0.162,0.157
0.6,0.35,0.05,0.5,0.125,0.271,0.262
0.6,0.35,0.05,1.0,0.125,0.487,0.472
0.6,0.35,0.05,1.0,0.5,0.65,0.63
0.6,0.35,0.05,2.0,0.125,0.921,0.892
0.6,0.35,0.05,2.0,0.5,1.083,1.05
0.6,0.35,0.05,2.0,1.0,1.3,1.26
0.6,0.35,0.05,4.0,0.125,1.787,1.732
0.6,0.35,0.05,4.0,0.5,1.95,1.889
0.6,0.35,0.05,4.0,1.0,2.167,2.099
0.6,0.35,0.05,4.0,2.0,2.6,2.519
0.6,0.4,0.0,0.25,0.125,0.0,0.1
0.6,0.4,0.0,0.5,0.125,0.0,0.167
0.6,0.4,0.0,1.0,0.125,0.0,0.301
0.6,0.4,0.0,1.0,0.5,0.0,0.401
0.6,0.4,0.0,2.0,0.125,0.0,0.568
0.6,0.4,0.0,2.0,0.5,0.0,0.669
0.6,0.4,0.0,2.0,1.0,0.0,0.802
0.6,0.4,0.0,4.0,0.125,0.0,1.103
0.6,0.4,0.0,4.0,0.5,0.0,1.204
0.6,0.4,0.0,4.0,1.0,0.0,1.337
0.6,0.4,0.0,4.0,2.0,0.0,1.605
0.65,0.0,0.35,0.25,0.125,1.269,0.152
0.65,0.0,0.35,0.5,0.125,2.115,0.253
0.65,0.0,0.35,1.0,0.125,3.806,0.455
0.65,0.0,0.35,1.0,0.5,5.075,0.607
0.65,0.0,0.35,2.0,0.125,7.19,0.86
0.65,0.0,0.35,2.0,0.5,8.459,1.011
0.65,0.0,0.35,2.0,1.0,10.15,1.214
0.65,0.0,0.35,4.0,0.125,13.957,1.669
0.65,0.0,0.35,4.0,0.5,15.225,1.82
0.65,0.0,0.35,4.0,1.0,16.917,2.023
0.65,0.0,0.35,4.0,2.0,20.3,2.427
0.65,0.05,0.3,0.25,0.125,1.112,0.143
0.65,0.05,0.3,0.5,0.125,1.854,0.239
0.65,0.05,0.3,1.0,0.125,3.337,0.43
0.65,0.05,0.3,1.0,0.5,4.449,0.573
0.65,0.05,0.3,2.0,0.125,6.303,0.812
0.65,0.05,0.3,2.0,0.5,7.415,0.955
0.65,0.05,0.3,2.0,1.0,8.898,1.146
0.65,0.05,0.3,4.0,0.125,12.235,1.575
0.65,0.05,0.3,4.0,0.5,13.347,1.718
0.65,0.05,0.3,4.0,1.0,14.83,1.909
0.65,0.05,0.3,4.0,2.0,17.796,2.291
0.65,0.1,0.25,0.25,0.125,0.899,0.165
0.65,0.1,0.25,0.5,0.125,1.498,0.275
0.65,0.1,0.25,1.0,0.125,2.697,0.494
0.65,0.1,0.25,1.0,0.5,3.595,0.659
0.65,0.1,0.25,2.0,0.125,5.094,0.934
0.65,0.1,0.25,2.0,0.5,5.992,1.098
0.65,0.1,0.25,2.0,1.0,7.191,1.318
0.65,0.1,0.25,4.0,0.125,9.887,1.812
0.65,0.1,0.25,4.0,0.5,10.786,1.977
0.65,0.1,0.25,4.0,1.0,11.985,2.197
0.65,0.1,0.25,4.0,2.0,14.382,2.636
0.65,0.15,0.2,0.25,0.125,0.73,0.145
0.65,0.15,0.2,0.5,0.125,1.216,0.242
0.65,0.15,0.2,1.0,0.125,2.189,0.435
0.65,0.15,0.2,1.0,0.5,2.919,0.58
0.65,0.15,0.2,2.0,0.125,4.135,0.822
0.65,0.15,0.2,2.0,0.5,4.865,0.967
0.65,0.15,0.2,2.0,1.0,5.838,1.161
0.65,0.15,0.2,4.0,0.125,8.027,1.596
0.65,0.15,0.2,4.0,0.5,8.756,1.741
0.65,0.15,0.2,4.0,1.0,9.729,1.935
0.65,0.15,0.2,4.0,2.0,11.675,2.322
0.65,0.2,0.15,0.25,0.125,0.59,0.149
0.65,0.2,0.15,0.5,0.125,0.983,0.249
0.65,0.2,0.15,1.0,0.125,1.77,0.448
0.65,0.2,0.15,1.0,0.5,2.36,0.597
0.65,0.2,0.15,2.0,0.125,3.344,0.846
0.65,0.2,0.15,2.0,0.5,3.934,0.996
0.65,0.2,0.15,2.0,1.0,4.72,1.195
0.65,0.2,0.15,4.0,0.125,6.491,1.643
0.65,0.2,0.15,4.0,0.5,7.081,1.792
0.65,0.2,0.15,4.0,1.0,7.867,1.991
0.65,0.2,0.15,4.0,2.0,9.441,2.39
0.65,0.25,0.1,0.25,0.125,0.395,0.173
0.65,0.25,0.1,0.5,0.125,0.658,0.289
0.65,0.25,0.1,1.0,0.125,1.185,0.52
0.65,0.25,0.1,1.0,0.5,1.58,0.694
0.65,0.25,0.1,2.0,0.125,2.238,0.983
0.65,0.25,0.1,2.0,0.5,2.633,1.157
0.65,0.25,0.1,2.0,1.0,3.159,1.388
0.65,0.25,0.1,4.0,0.125,4.344,1.908
0.65,0.25,0.1,4.0,0.5,4.739,2.082
0.65,0.25,0.1,4.0,1.0,5.265,2.313
0.65,0.25,0.1,4.0,2.0,6.319,2.776
0.65,0.3,0.05,0.25,0.125,0.144,0.155
0.65,0.3,0.05,0.5,0.125,0.24,0.258
0.65,0.3,0.05,1.0,0.125,0.433,0.465
0.65,0.3,0.05,1.0,0.5,0.577,0.619
0.65,0.3,0.05,2.0,0.125,0.817,0.878
0.65,0.3,0.05,2.0,0.5,0.962,1.032
0.65,0.3,0.05,2.0,1.0,1.154,1.239
0.65,0.3,0.05,4.0,0.125,1.587,1.703
0.65,0.3,0.05,4.0,0.5,1.731,1.858
0.65,0.3,0.05,4.0,1.0,1.923,2.065
0.65,0.3,0.05,4.0,2.0,2.308,2.478
0.65,0.35,0.0,0.25,0.125,0.0,0.108
0.65,0.35,0.0,0.5,0.125,0.0,0.18
0.65,0.35,0.0,1.0,0.125,0.0,0.324
0.65,0.35,0.0,1.0,0.5,0.0,0.432
0.65,0.35,0.0,2.0,0.125,0.0,0.613
0.65,0.35,0.0,2.0,0.5,0.0,0.721
0.65,0.35,0.0,2.0,1.0,0.0,0.865
0.65,0.35,0.0,4.0,0.125,0.0,1.189
0.65,0.35,0.0,4.0,0.5,0.0,1.297
0.65,0.35,0.0,4.0,1.0,0.0,1.442
0.65,0.35,0.0,4.0,2.0,0.0,1.73
0.7,0.0,0.3,0.25,0.125,1.095,0.133
0.7,0.0,0.3,0.5,0.125,1.824,0.221
0.7,0.0,0.3,1.0,0.125,3.284,0.399
0.7,0.0,0.3,1.0,0.5,4.378,0.531
0.7,0.0,0.3,2.0,0.125,6.203,0.753
0.7,0.0,0.3,2.0,0.5,7.297,0.886
0.7,0.0,0.3,2.0,1.0,8.757,1.063
0.7,0.0,0.3,4.0,0.125,12.041,1.462
0.7,0.0,0.3,4.0,0.5,13.135,1.594
0.7,0.0,0.3,4.0,1.0,14.595,1.772
0.7,0.0,0.3,4.0,2.0,17.513,2.126
0.7,0.05,0.25,0.25,0.125,0.957,0.159
0.7,0.05,0.25,0.5,0.125,1.595,0.266
0.7,0.05,0.25,1.0,0.125,2.871,0.478
0.7,0.05,0.25,1.0,0.5,3.828,0.638
0.7,0.05,0.25,2.0,0.125,5.423,0.904
0.7,0.05,0.25,2.0,0.5,6.38,1.063
0.7,0.05,0.25,2.0,1.0,7.656,1.276
0.7,0.05,0.25,4.0,0.125,10.527,1.754
0.7,0.05,0.25,4.0,0.5,11.484,1.914
0.7,0.05,0.25,4.0,1.0,12.76,2.126
0.7,0.05,0.25,4.0,2.0,15.312,2.552
0.7,0.1,0.2,0.25,0.125,0.765,0.173
0.7,0.1,0.2,0.5,0.125,1.275,0.288
0.7,0.1,0.2,1.0,0.125,2.295,0.519
0.7,0.1,0.2,1.0,0.5,3.06,0.691
0.7,0.1,0.2,2.0,0.125,4.335,0.979
0.7,0.1,0.2,2.0,0.5,5.1,1.152
0.7,0.1,0.2,2.0,1.0,6.12,1.383
0.7,0.1,0.2,4.0,0.125,8.415,1.901
0.7,0.1,0.2,4.0,0.5,9.18,2.074
0.7,0.1,0.2,4.0,1.0,10.199,2.304
0.7,0.1,0.2,4.0,2.0,12.239,2.765
0.7,0.15,0.15,0.25,0.125,0.57,0.162
0.7,0.15,0.15,0.5,0.125,0.949,0.27
0.7,0.15,0.15,1.0,0.125,1.709,0.485
0.7,0.15,0.15,1.0,0.5,2.278,0.647
0.7,0.15,0.15,2.0,0.125,3.227,0.917
0.7,0.15,0.15,2.0,0.5,3.797,1.079
0.7,0.15,0.15,2.0,1.0,4.556,1.295
0.7,0.15,0.15,4.0,0.125,6.265,1.78
0.7,0.15,0.15,4.0,0.5,6.834,1.942
0.7,0.15,0.15,4.0,1.0,7.594,2.158
0.7,0.15,0.15,4.0,2.0,9.112,2.589
0.7,0.2,0.1,0.25,0.125,0.357,0.152
0.7,0.2,0.1,0.5,0.125,0.595,0.253
0.7,0.2,0.1,1.0,0.125,1.072,0.455
0.7,0.2,0.1,1.0,0.5,1.429,0.607
0.7,0.2,0.1,2.0,0.125,2.024,0.86
0.7,0.2,0.1,2.0,0.5,2.382,1.012
0.7,0.2,0.1,2.0,1.0,2.858,1.215
0.7,0.2,0.1,4.0,0.125,3.93,1.67
0.7,0.2,0.1,4.0,0.5,4.287,1.822
0.7,0.2,0.1,4.0,1.0,4.763,2.024
0.7,0.2,0.1,4.0,2.0,5.716,2.429
0.7,0.25,0.05,0.25,0.125,0.198,0.152
0.7,0.25,0.05,0.5,0.125,0.331,0.254
0.7,0.25,0.05,1.0,0.125,0.595,0.457
0.7,0.25,0.05,1.0,0.5,0.794,0.609
0.7,0.25,0.05,2.0,0.125,1.125,0.863
0.7,0.25,0.05,2.0,0.5,1.323,1.016
0.7,0.25,0.05,2.0,1.0,1.588,1.219
0.7,0.25,0.05,4.0,0.125,2.183,1.676
0.7,0.25,0.05,4.0,0.5,2.382,1.828
0.7,0.25,0.05,4.0,1.0,2.646,2.032
0.7,0.25,0.05,4.0,2.0,3.176,2.438
0.7,0.3,0.0,0.25,0.125,0.008,0.108
0.7,0.3,0.0,0.5,0.125,0.014,0.18
0.7,0.3,0.0,1.0,0.125,0.024,0.323
0.7,0.3,0.0,1.0,0.5,0.033,0.431
0.7,0.3,0.0,2.0,0.125,0.046,0.611
0.7,0.3,0.0,2.0,0.5,0.054,0.718
0.7,0.3,0.0,2.0,1.0,0.065,0.862
0.7,0.3,0.0,4.0,0.125,0.089,1.186
0.7,0.3,0.0,4.0,0.5,0.098,1.293
0.7,0.3,0.0,4.0,1.0,0.108,1.437
0.7,0.3,0.0,4.0,2.0,0.13,1.724
0.75,0.0,0.25,0.25,0.125,0.903,0.142
0.75,0.0,0.25,0.5,0.125,1.505,0.237
0.75,0.0,0.25,1.0,0.125,2.71,0.426
0.75,0.0,0.25,1.0,0.5,3.613,0.568
0.75,0.0,0.25,2.0,0.125,5.118,0.804
0.75,0.0,0.25,2.0,0.5,6.021,0.946
0.75,0.0,0.25,2.0,1.0,7.226,1.135
0.75,0.0,0.25,4.0,0.125,9.935,1.561
0.75,0.0,0.25,4.0,0.5,10.838,1.703
0.75,0.0,0.25,4.0,1.0,12.043,1.892
0.75,0.0,0.25,4.0,2.0,14.451,2.271
0.75,0.05,0.2,0.25,0.125,0.751,0.151
0.75,0.05,0.2,0.5,0.125,1.252,0.251
0.75,0.05,0.2,1.0,0.125,2.254,0.452
0.75,0.05,0.2,1.0,0.5,3.005,0.603
0.75,0.05,0.2,2.0,0.125,4.257,0.854
0.75,0.05,0.2,2.0,0.5,5.009,1.004
0.75,0.05,0.2,2.0,1.0,6.01,1.205
0.75,0.05,0.2,4.0,0.125,8.264,1.657
0.75,0.05,0.2,4.0,0.5,9.016,1.808
0.75,0.05,0.2,4.0,1.0,10.017,2.009
0.75,0.05,0.2,4.0,2.0,12.021,2.411
0.75,0.1,0.15,0.25,0.125,0.573,0.16
0.75,0.1,0.15,0.5,0.125,0.956,0.267
0.75,0.1,0.15,1.0,0.125,1.72,0.481
0.75,0.1,0.15,1.0,0.5,2.294,0.641
0.75,0.1,0.15,2.0,0.125,3.249,0.908
0.75,0.1,0.15,2.0,0.5,3.823,1.068
0.75,0.1,0.15,2.0,1.0,4.587,1.282
0.75,0.1,0.15,4.0,0.125,6.307,1.762
0.75,0.1,0.15,4.0,0.5,6.881,1.922
0.75,0.1,0.15,4.0,1.0,7.645,2.136
0.75,0.1,0.15,4.0,2.0,9.174,2.563
0.75,0.15,0.1,0.25,0.125,0.377,0.17
0.75,0.15,0.1,0.5,0.125,0.629,0.283
0.75,0.15,0.1,1.0,0.125,1.132,0.509
0.75,0.15,0.1,1.0,0.5,1.509,0.678
0.75,0.15,0.1,2.0,0.125,2.138,0.961
0.75,0.15,0.1,2.0,0.5,2.515,1.13
0.75,0.15,0.1,2.0,1.0,3.018,1.356
0.75,0.15,0.1,4.0,0.125,4.15,1.865
0.75,0.15,0.1,4.0,0.5,4.527,2.035
0.75,0.15,0.1,4.0,1.0,5.03,2.261
0.75,0.15,0.1,4.0,2.0,6.036,2.713
0.75,0.2,0.05,0.25,0.125,0.188,0.158
0.75,0.2,0.05,0.5,0.125,0.313,0.263
0.75,0.2,0.05,1.0,0.125,0.564,0.474
0.75,0.2,0.05,1.0,0.5,0.752,0.631
0.75,0.2,0.05,2.0,0.125,1.065,0.894
0.75,0.2,0.05,2.0,0.5,1.253,1.052
0.75,0.2,0.05,2.0,1.0,1.504,1.263
0.75,0.2,0.05,4.0,0.125,2.068,1.736
0.75,0.2,0.05,4.0,0.5,2.256,1.894
0.75,0.2,0.05,4.0,1.0,2.507,2.104
0.75,0.2,0.05,4.0,2.0,3.008,2.525
0.75,0.25,0.0,0.25,0.125,0.0,0.108
0.75,0.25,0.0,0.5,0.125,0.0,0.18
0.75,0.25,0.0,1.0,0.125,0.0,0.325
0.75,0.25,0.0,1.0,0.5,0.0,0.433
0.75,0.25,0.0,2.0,0.125,0.0,0.613
0.75,0.25,0.0,2.0,0.5,0.0,0.721
0.75,0.25,0.0,2.0,1.0,0.0,0.866
0.75,0.25,0.0,4.0,0.125,0.0,1.19
0.75,0.25,0.0,4.0,0.5,0.0,1.298
0.75,0.25,0.0,4.0,1.0,0.0,1.443
0.75,0.25,0.0,4.0,2.0,0.0,1.731
0.8,0.0,0.2,0.25,0.125,0.741,0.138
0.8,0.0,0.2,0.5,0.125,1.235,0.231
0.8,0.0,0.2,1.0,0.125,2.223,0.415
0.8,0.0,0.2,1.0,0.5,2.964,0.554
0.8,0.0,0.2,2.0,0.125,4.2,0.785
0.8,0.0,0.2,2.0,0.5,4.941,0.923
0.8,0.0,0.2,2.0,1.0,5.929,1.108
0.8,0.0,0.2,4.0,0.125,8.152,1.523
0.8,0.0,0.2,4.0,0.5,8.893,1.662
0.8,0.0,0.2,4.0,1.0,9.882,1.847
0.8,0.0,0.2,4.0,2.0,11.858,2.216
0.8,0.05,0.15,0.25,0.125,0.529,0.164
0.8,0.05,0.15,0.5,0.125,0.881,0.273
0.8,0.05,0.15,1.0,0.125,1.586,0.492
0.8,0.05,0.15,1.0,0.5,2.114,0.655
0.8,0.05,0.15,2.0,0.125,2.995,0.929
0.8,0.05,0.15,2.0,0.5,3.524,1.092
0.8,0.05,0.15,2.0,1.0,4.229,1.311
0.8,0.05,0.15,4.0,0.125,5.815,1.803
0.8,0.05,0.15,4.0,0.5,6.343,1.966
0.8,0.05,0.15,4.0,1.0,7.048,2.185
0.8,0.05,0.15,4.0,2.0,8.457,2.622
0.8,0.1,0.1,0.25,0.125,0.355,0.174
0.8,0.1,0.1,0.5,0.125,0.592,0.29
0.8,0.1,0.1,1.0,0.125,1.065,0.522
0.8,0.1,0.1,1.0,0.5,1.42,0.696
0.8,0.1,0.1,2.0,0.125,2.012,0.986
0.8,0.1,0.1,2.0,0.5,2.367,1.16
0.8,0.1,0.1,2.0,1.0,2.841,1.393
0.8,0.1,0.1,4.0,0.125,3.906,1.915
0.8,0.1,0.1,4.0,0.5,4.261,2.089
0.8,0.1,0.1,4.0,1.0,4.735,2.321
0.8,0.1,0.1,4.0,2.0,5.681,2.785
0.8,0.15,0.05,0.25,0.125,0.211,0.15
0.8,0.15,0.05,0.5,0.125,0.351,0.25
0.8,0.15,0.05,1.0,0.125,0.632,0.449
0.8,0.15,0.05,1.0,0.5,0.843,0.599
0.8,0.15,0.05,2.0,0.125,1.194,0.849
0.8,0.15,0.05,2.0,0.5,1.404,0.999
0.8,0.15,0.05,2.0,1.0,1.685,1.198
0.8,0.15,0.05,4.0,0.125,2.317,1.648
0.8,0.15,0.05,4.0,0.5,2.528,1.798
0.8,0.15,0.05,4.0,1.0,2.808,1.997
0.8,0.15,0.05,4.0,2.0,3.37,2.397
0.8,0.2,0.0,0.25,0.125,0.0,0.086
0.8,0.2,0.0,0.5,0.125,0.0,0.144
0.8,0.2,0.0,1.0,0.125,0.0,0.259
0.8,0.2,0.0,1.0,0.5,0.0,0.345
0.8,0.2,0.0,2.0,0.125,0.0,0.489
0.8,0.2,0.0,2.0,0.5,0.0,0.576
0.8,0.2,0.0,2.0,1.0,0.0,0.691
0.8,0.2,0.0,4.0,0.125,0.0,0.95
0.8,0.2,0.0,4.0,0.5,0.0,1.036
0.8,0.2,0.0,4.0,1.0,0.0,1.151
0.8,0.2,0.0,4.0,2.0,0.0,1.382
0.85,0.0,0.15,0.25,0.125,0.514,0.147
0.85,0.0,0.15,0.5,0.125,0.856,0.244
0.85,0.0,0.15,1.0,0.125,1.541,0.44
0.85,0.0,0.15,1.0,0.5,2.054,0.586
0.85,0.0,0.15,2.0,0.125,2.91,0.831
0.85,0.0,0.15,2.0,0.5,3.424,0.977
0.85,0.0,0.15,2.0,1.0,4.109,1.173
0.85,0.0,0.15,4.0,0.125,5.649,1.613
0.85,0.0,0.15,4.0,0.5,6.163,1.759
0.85,0.0,0.15,4.0,1.0,6.848,1.955
0.85,0.0,0.15,4.0,2.0,8.217,2.346
0.85,0.05,0.1,0.25,0.125,0.359,0.186
0.85,0.05,0.1,0.5,0.125,0.599,0.31
0.85,0.05,0.1,1.0,0.125,1.078,0.558
0.85,0.05,0.1,1.0,0.5,1.438,0.744
0.85,0.05,0.1,2.0,0.125,2.037,1.054
0.85,0.05,0.1,2.0,0.5,2.396,1.24
0.85,0.05,0.1,2.0,1.0,2.875,1.489
0.85,0.05,0.1,4.0,0.125,3.954,2.047
0.85,0.05,0.1,4.0,0.5,4.313,2.233
0.85,0.05,0.1,4.0,1.0,4.792,2.481
0.85,0.05,0.1,4.0,2.0,5.751,2.977
0.85,0.1,0.05,0.25,0.125,0.141,0.163
0.85,0.1,0.05,0.5,0.125,0.235,0.271
0.85,0.1,0.05,1.0,0.125,0.423,0.488
0.85,0.1,0.05,1.0,0.5,0.565,0.65
0.85,0.1,0.05,2.0,0.125,0.8,0.921
0.85,0.1,0.05,2.0,0.5,0.941,1.083
0.85,0.1,0.05,2.0,1.0,1.129,1.3
0.85,0.1,0.05,4.0,0.125,1.552,1.788
0.85,0.1,0.05,4.0,0.5,1.694,1.95
0.85,0.1,0.05,4.0,1.0,1.882,2.167
0.85,0.1,0.05,4.0,2.0,2.258,2.6
0.85,0.15,0.0,0.25,0.125,0.0,0.119
0.85,0.15,0.0,0.5,0.125,0.0,0.198
0.85,0.15,0.0,1.0,0.125,0.0,0.357
0.85,0.15,0.0,1.0,0.5,0.0,0.476
0.85,0.15,0.0,2.0,0.125,0.0,0.674
0.85,0.15,0.0,2.0,0.5,0.0,0.793
0.85,0.15,0.0,2.0,1.0,0.0,0.952
0.85,0.15,0.0,4.0,0.125,0.0,1.308
0.85,0.15,0.0,4.0,0.5,0.0,1.427
0.85,0.15,0.0,4.0,1.0,0.0,1.586
0.85,0.15,0.0,4.0,2.0,0.0,1.903
0.9,0.0,0.1,0.25,0.125,0.331,0.145
0.9,0.0,0.1,0.5,0.125,0.552,0.241
0.9,0.0,0.1,1.0,0.125,0.993,0.434
0.9,0.0,0.1,1.0,0.5,1.324,0.579
0.9,0.0,0.1,2.0,0.125,1.876,0.82
0.9,0.0,0.1,2.0,0.5,2.207,0.965
0.9,0.0,0.1,2.0,1.0,2.649,1.158
0.9,0.0,0.1,4.0,0.125,3.642,1.592
0.9,0.0,0.1,4.0,0.5,3.973,1.737
0.9,0.0,0.1,4.0,1.0,4.415,1.93
0.9,0.0,0.1,4.0,2.0,5.297,2.316
0.9,0.05,0.05,0.25,0.125,0.198,0.153
0.9,0.05,0.05,0.5,0.125,0.33,0.255
0.9,0.05,0.05,1.0,0.125,0.594,0.46
0.9,0.05,0.05,1.0,0.5,0.792,0.613
0.9,0.05,0.05,2.0,0.125,1.122,0.869
0.9,0.05,0.05,2.0,0.5,1.32,1.022
0.9,0.05,0.05,2.0,1.0,1.584,1.226
0.9,0.05,0.05,4.0,0.125,2.178,1.686
0.9,0.05,0.05,4.0,0.5,2.376,1.839
0.9,0.05,0.05,4.0,1.0,2.64,2.044
0.9,0.05,0.05,4.0,2.0,3.168,2.453
0.9,0.1,0.0,0.25,0.125,0.0,0.091
0.9,0.1,0.0,0.5,0.125,0.0,0.152
0.9,0.1,0.0,1.0,0.125,0.0,0.274
0.9,0.1,0.0,1.0,0.5,0.0,0.365
0.9,0.1,0.0,2.0,0.125,0.0,0.517
0.9,0.1,0.0,2.0,0.5,0.0,0.608
0.9,0.1,0.0,2.0,1.0,0.0,0.729
0.9,0.1,0.0,4.0,0.125,0.0,1.003
0.9,0.1,0.0,4.0,0.5,0.0,1.094
0.9,0.1,0.0,4.0,1.0,0.0,1.216
0.9,0.1,0.0,4.0,2.0,0.0,1.459
0.95,0.0,0.05,0.25,0.125,0.172,0.148
0.95,0.0,0.05,0.5,0.125,0.287,0.246
0.95,0.0,0.05,1.0,0.125,0.516,0.443
0.95,0.0,0.05,1.0,0.5,0.688,0.59
0.95,0.0,0.05,2.0,0.125,0.974,0.836
0.95,0.0,0.05,2.0,0.5,1.146,0.983
0.95,0.0,0.05,2.0,1.0,1.376,1.18
0.95,0.0,0.05,4.0,0.125,1.891,1.623
0.95,0.0,0.05,4.0,0.5,2.063,1.77
0.95,0.0,0.05,4.0,1.0,2.293,1.967
0.95,0.0,0.05,4.0,2.0,2.751,2.36
0.95,0.05,0.0,0.25,0.125,0.0,0.109
0.95,0.05,0.0,0.5,0.125,0.0,0.182
0.95,0.05,0.0,1.0,0.125,0.0,0.327
0.95,0.05,0.0,1.0,0.5,0.0,0.436
0.95,0.05,0.0,2.0,0.125,0.0,0.617
0.95,0.05,0.0,2.0,0.5,0.0,0.726
0.95,0.05,0.0,2.0,1.0,0.0,0.871
0.95,0.05,0.0,4.0,0.125,0.0,1.198
0.95,0.05,0.0,4.0,0.5,0.0,1.307
0.95,0.05,0.0,4.0,1.0,0.0,1.452
0.95,0.05,0.0,4.0,2.0,0.0,1.743
1.0,0.0,0.0,0.25,0.125,0.03,0.098
1.0,0.0,0.0,0.5,0.125,0.05,0.163
1.0,0.0,0.0,1.0,0.125,0.089,0.294
1.0,0.0,0.0,1.0,0.5,0.119,0.392
1.0,0.0,0.0,2.0,0.125,0.169,0.556
1.0,0.0,0.0,2.0,0.5,0.198,0.654
1.0,0.0,0.0,2.0,1.0,0.238,0.784
1.0,0.0,0.0,4.0,0.125,0.327,1.078
1.0,0.0,0.0,4.0,0.5,0.357,1.177
1.0,0.0,0.0,4.0,1.0,0.397,1.307
1.0,0.0,0.0,4.0,2.0,0.476,1.569
